beta,CL,CD,CL/CD,CS,CMx,CMy,CMz
0.0,0.5994690078054492,0.04986472444270592,12.021905555584354,-1.8266224538931446e-13,-1.910999162851839e-10,0.1437834747751347,-6.770781024227313e-12
1.0526315789473684,0.5989359327411419,0.04997524765701498,11.984651618971414,-0.019208263324630836,-0.01904566273224994,0.1437246188729986,-0.0034763256149417496
2.1052631578947367,0.5973496100120631,0.050306795732389435,11.87413353038239,-0.03829224671867222,-0.038013882677821326,0.1435361529592502,-0.0069216886089932305
3.1578947368421053,0.5948427346750871,0.05085521392972593,11.696789546438012,-0.057163878668924854,-0.056878716525272176,0.14320903741693494,-0.010309857336229631
4.2105263157894735,0.5914495173831837,0.051601056074136134,11.461965362364637,-0.07583573646525518,-0.07567884844409697,0.1428086842617042,-0.013620096836870915
5.263157894736842,0.5872980826183241,0.05248216841825821,11.190430965767924,-0.09426604387699025,-0.0943203404504537,0.14230575175828739,-0.016758442180123758
6.315789473684211,0.5825036515851366,0.05351018114117578,10.885847125957556,-0.11242968713260976,-0.11273059815411382,0.1417255033626195,-0.01978299458056059
7.368421052631579,0.5770181041708681,0.05468056229961319,10.552526892631276,-0.13020155469058858,-0.13078053500664688,0.14107072859562403,-0.022702381915542576
8.421052631578947,0.571044459700289,0.05597197746749904,10.202327763600536,-0.1475790786972038,-0.14845943883806256,0.1403575540441699,-0.025574353046019568
9.473684210526315,0.564636269305041,0.05737595949296463,9.840990447824684,-0.16445036620353967,-0.16568954289782403,0.1395832720290984,-0.028408954859144474
10.526315789473683,0.5579014865639105,0.058891894446534976,9.473315331541958,-0.18068504139713365,-0.18236417957328824,0.1387704480498281,-0.031254244587852656
11.578947368421051,0.5510479388119616,0.06048919214015812,9.109857799640324,-0.19611613198536967,-0.1983359134114172,0.13790107023530349,-0.03416279277229982
12.631578947368421,0.5443364763680295,0.06211557753655978,8.763284476388323,-0.21058224731823208,-0.2134574822708061,0.13703930020015975,-0.03728645886113276
13.68421052631579,0.5352668246613542,0.06555913874977948,8.164640885602768,-0.20805753832210688,-0.22861892833101463,0.1345241341707102,-0.038884567274817254
14.736842105263158,0.5173601561106806,0.07098509942179412,7.28829233634684,-0.2051043880544212,-0.23287762526073147,0.12930742301979772,-0.03693223443992825
15.789473684210526,0.5138506218012486,0.07365909990435066,6.976064362292027,-0.2140579293195625,-0.24633974913119386,0.12857067414294943,-0.03991465577816332
16.842105263157894,0.5053510445470307,0.07551224793018313,6.692305664297884,-0.21016826469047248,-0.256450091903447,0.12584557532351648,-0.04235004594607979
17.894736842105264,0.5050839092751277,0.07782051213216296,6.490369896529867,-0.21744442246642434,-0.2667658245006318,0.12563279771562172,-0.046128823978091885
18.94736842105263,0.4951369910983243,0.08203711967812269,6.035523834101228,-0.21535637335520555,-0.2756830744292078,0.12254395439210333,-0.045841650015937235
20.0,0.47405187535943577,0.0861022824515623,5.505683030250892,-0.21372818486508052,-0.2785766986309652,0.11719512428710244,-0.04483342195684008
